2025-07-15 02:22:08,135 | VectorStoreService | ERROR | Error creating vector store: No columns to parse from file
2025-07-22 16:21:52,169 | QAAgent | INFO | LUXORIA SUITES QA agent initialized successfully using Groq.
2025-07-22 16:23:42,341 | QAAgent | INFO | Processed query at LUXORIA SUITES: Hey
2025-07-22 16:23:42,341 | web | INFO | Whatsapp | whatsapp:+919569394675 | Hey | Welcome to LUXORIA SUITES. How may I assist you today?
2025-07-22 16:24:24,907 | VectorStoreService | INFO | Loaded 90 documents from data/hotel_faq.csv
2025-07-22 16:24:34,708 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-22 16:24:35,773 | QAAgent | INFO | LUXORIA SUITES QA agent initialized successfully using Groq.
2025-07-22 16:28:26,833 | VectorStoreService | INFO | Loaded 90 documents from data/hotel_faq.csv
2025-07-22 16:28:35,887 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-22 16:28:36,705 | QAAgent | INFO | LUXORIA SUITES QA agent initialized successfully using Groq.
2025-07-22 16:28:39,110 | VectorStoreService | INFO | Loaded 90 documents from data/hotel_faq.csv
2025-07-22 16:28:48,089 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-22 16:28:49,097 | QAAgent | INFO | LUXORIA SUITES QA agent initialized successfully using Groq.
2025-07-22 16:29:42,079 | QAAgent | INFO | Processed query at LUXORIA SUITES: Hello
2025-07-22 16:29:42,080 | web | INFO | Whatsapp | whatsapp:+919569394675 | Hello | Welcome to LUXORIA SUITES. How may I assist you today?
2025-07-22 16:30:17,272 | QAAgent | INFO | Processed query at LUXORIA SUITES: Hey
2025-07-22 16:30:17,272 | web | INFO | Whatsapp | whatsapp:+919569394675 | Hey | Welcome to LUXORIA SUITES. How may I assist you today?
2025-07-22 16:32:05,052 | QAAgent | INFO | Processed query at LUXORIA SUITES: Can you let me know more about the rooms first
2025-07-22 16:32:05,052 | web | INFO | Whatsapp | whatsapp:+919569394675 | Can you let me know more about the rooms first | We offer a range of luxurious rooms to suit your preferences, including Deluxe Rooms, Executive Suites, Family Rooms, and Presidential Suites. Each room is designed to provide an unparalleled level of comfort and elegance, with amenities tailored to ensure a truly unforgettable stay.
2025-07-22 16:35:37,794 | VectorStoreService | INFO | Loaded 90 documents from data/hotel_faq.csv
2025-07-22 16:35:47,821 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-22 16:35:49,083 | QAAgent | INFO | LUXORIA SUITES QA agent initialized successfully using Groq.
2025-07-22 16:36:15,927 | VectorStoreService | INFO | Loaded 90 documents from data/hotel_faq.csv
2025-07-22 16:36:25,866 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-22 16:36:26,941 | QAAgent | INFO | LUXORIA SUITES QA agent initialized successfully using Groq.
2025-07-22 16:37:14,656 | VectorStoreService | INFO | Loaded 90 documents from data/hotel_faq.csv
2025-07-22 16:37:24,541 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-22 16:37:25,676 | QAAgent | INFO | LUXORIA SUITES QA agent initialized successfully using Groq.
2025-07-22 23:34:39,243 | VectorStoreService | INFO | Loaded 90 documents from data/hotel_faq.csv
2025-07-22 23:34:53,673 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-22 23:34:55,765 | QAAgent | INFO | LUXORIA SUITES QA agent initialized successfully using Groq.
2025-07-22 23:34:59,916 | VectorStoreService | INFO | Loaded 90 documents from data/hotel_faq.csv
2025-07-22 23:35:12,023 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-22 23:35:13,925 | QAAgent | INFO | LUXORIA SUITES QA agent initialized successfully using Groq.
2025-07-22 23:36:10,089 | QAAgent | INFO | Processed query at LUXORIA SUITES: Hello
2025-07-22 23:36:10,089 | web | INFO | Whatsapp | whatsapp:+919569394675 | Hello | Welcome to LUXORIA SUITES. How may I assist you today?
2025-07-22 23:36:31,238 | QAAgent | INFO | Processed query at LUXORIA SUITES: Heyy
2025-07-22 23:36:31,238 | web | INFO | Whatsapp | whatsapp:+919569394675 | Heyy | Welcome to LUXORIA SUITES. How may I assist you today?
2025-07-22 23:36:49,605 | QAAgent | INFO | Processed query at LUXORIA SUITES: Wht is this behaviour
2025-07-22 23:36:49,605 | web | INFO | Whatsapp | whatsapp:+919569394675 | Wht is this behaviour | I'm not sure I understand the context of your question. Could you please provide more information about the behavior you're referring to?
2025-07-22 23:37:59,621 | VectorStoreService | INFO | Loaded 90 documents from data/hotel_faq.csv
2025-07-22 23:38:34,528 | VectorStoreService | INFO | Loaded 90 documents from data/hotel_faq.csv
2025-07-22 23:38:42,748 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-22 23:38:43,744 | QAAgent | INFO | LUXORIA SUITES QA agent initialized successfully using Groq.
2025-07-22 23:38:46,127 | VectorStoreService | INFO | Loaded 90 documents from data/hotel_faq.csv
2025-07-22 23:38:55,678 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-22 23:38:56,964 | QAAgent | INFO | LUXORIA SUITES QA agent initialized successfully using Groq.
2025-07-22 23:40:43,697 | QAAgent | INFO | Processed query at LUXORIA SUITES: Hello
2025-07-22 23:40:43,697 | web | INFO | Whatsapp | whatsapp:+919569394675 | Hello | Welcome to LUXORIA SUITES. How may I assist you today?
2025-07-22 23:41:06,491 | VectorStoreService | INFO | Loaded 90 documents from data/hotel_faq.csv
2025-07-22 23:41:17,153 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-22 23:41:18,373 | QAAgent | INFO | LUXORIA SUITES QA agent initialized successfully using Groq.
2025-07-22 23:41:32,282 | QAAgent | INFO | Processed query at LUXORIA SUITES: ??
2025-07-22 23:41:32,282 | web | INFO | Whatsapp | whatsapp:+919569394675 | ?? | How may I assist you today?
2025-07-22 23:47:03,162 | VectorStoreService | INFO | Loaded 90 documents from data/hotel_faq.csv
2025-07-22 23:47:12,109 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-22 23:47:13,400 | QAAgent | INFO | LUXORIA SUITES QA agent initialized successfully using Groq.
2025-07-22 23:47:16,010 | VectorStoreService | INFO | Loaded 90 documents from data/hotel_faq.csv
2025-07-22 23:47:25,620 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-22 23:47:26,774 | QAAgent | INFO | LUXORIA SUITES QA agent initialized successfully using Groq.
2025-07-22 23:48:02,393 | QAAgent | INFO | Processed query at LUXORIA SUITES: Helo
2025-07-22 23:48:02,599 | QAAgent | INFO | Processed query at LUXORIA SUITES: Helo
2025-07-22 23:48:02,599 | web | INFO | Whatsapp | whatsapp:+919569394675 | Helo | Welcome to LUXORIA SUITES. How may I assist you today?
2025-07-22 23:48:38,069 | QAAgent | INFO | Processed query at LUXORIA SUITES: Can you give me details about the hotel. Types of room etc
2025-07-22 23:48:38,378 | QAAgent | INFO | Processed query at LUXORIA SUITES: Can you give me details about the hotel. Types of room etc
2025-07-22 23:48:38,378 | web | INFO | Whatsapp | whatsapp:+919569394675 | Can you give me details about the hotel. Types of room etc | Welcome to LUXORIA SUITES. We offer a range of luxurious accommodations, including Deluxe Rooms, Executive Suites, Family Rooms, and Presidential Suites, each designed to provide an unparalleled level of comfort and elegance.
2025-07-22 23:53:34,525 | QAAgent | INFO | Processed query at LUXORIA SUITES: Helo
2025-07-22 23:53:34,740 | QAAgent | INFO | Processed query at LUXORIA SUITES: Helo
2025-07-22 23:53:34,740 | web | INFO | Whatsapp | whatsapp:+919569394675 | Helo | Welcome to LUXORIA SUITES. How may I assist you today?
2025-07-22 23:54:02,278 | QAAgent | INFO | Processed query at LUXORIA SUITES: Can you provide me with the details of the hotel
2025-07-22 23:54:02,967 | QAAgent | INFO | Processed query at LUXORIA SUITES: Can you provide me with the details of the hotel
2025-07-22 23:54:02,968 | web | INFO | Whatsapp | whatsapp:+919569394675 | Can you provide me with the details of the hotel | Welcome to LUXORIA SUITES. We're delighted to have you with us. Our hotel features elegantly designed Deluxe Rooms, Executive Suites, Family Rooms, and Presidential Suites, each offering unparalleled comfort and luxury. 

Our amenities include a rejuvenating spa, a fully-equipped gym, and a serene pool area. We also offer meeting spaces for your business needs and a 24x7 room service for your convenience.
2025-07-23 00:04:41,146 | VectorStoreService | INFO | Loaded 90 documents from data/hotel_faq.csv
2025-07-23 00:04:57,665 | VectorStoreService | INFO | Loaded 90 documents from data/hotel_faq.csv
2025-07-23 00:05:07,663 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-23 00:05:08,550 | QAAgent | INFO | LUXORIA SUITES QA agent initialized successfully using Groq.
2025-07-23 00:05:12,053 | VectorStoreService | INFO | Loaded 90 documents from data/hotel_faq.csv
2025-07-23 00:05:20,596 | VectorStoreService | INFO | Vector store created with Hugging Face embeddings.
2025-07-23 00:05:21,395 | QAAgent | INFO | LUXORIA SUITES QA agent initialized successfully using Groq.
2025-07-23 00:06:31,334 | QAAgent | INFO | Processed query at LUXORIA SUITES: Hello
2025-07-23 00:06:31,583 | QAAgent | INFO | Processed query at LUXORIA SUITES: Hello
2025-07-23 00:06:31,583 | web | INFO | Whatsapp | whatsapp:+919569394675 | Hello | Welcome to LUXORIA SUITES. How may I assist you today?
2025-07-23 00:07:03,644 | QAAgent | INFO | Processed query at LUXORIA SUITES: Give me complete details about the hotel.
2025-07-23 00:07:04,294 | QAAgent | INFO | Processed query at LUXORIA SUITES: Give me complete details about the hotel.
2025-07-23 00:07:04,294 | web | INFO | Whatsapp | whatsapp:+919569394675 | Give me complete details about the hotel. | Welcome to LUXORIA SUITES. We're delighted to have you with us. Our hotel offers:

- Elegant accommodations: Deluxe Rooms, Executive Suites, Family Rooms, and Presidential Suites
- Gourmet dining: Enjoy candlelight dinners at our curated honeymoon suites
- Rejuvenating spa treatments: Complimentary access for honeymoon suite guests, and available for all others
- Fitness: Fully-equipped gym and pool access
- Convenience: 24x7 room service
- Productivity: Meeting spaces for your needs

We're here to provide you with a personalized and luxurious experience. How may I assist you further?
2025-07-23 00:07:29,281 | QAAgent | INFO | Processed query at LUXORIA SUITES: I am someone who travels solo. Want a night at your hotel.
2025-07-23 00:07:29,596 | QAAgent | INFO | Processed query at LUXORIA SUITES: I am someone who travels solo. Want a night at your hotel.
2025-07-23 00:07:29,597 | web | INFO | Whatsapp | whatsapp:+919569394675 | I am someone who travels solo. Want a night at your hotel. | We'd be delighted to have you stay with us. Our Deluxe Rooms offer a serene retreat, perfect for solo travelers. You'll enjoy plush amenities, a comfortable workspace, and stunning views of the city. Would you like me to reserve a room for you?
2025-07-23 00:07:55,239 | QAAgent | INFO | Processed query at LUXORIA SUITES: Okay whats the cost of Deluxe room?
2025-07-23 00:07:55,471 | QAAgent | INFO | Processed query at LUXORIA SUITES: Okay whats the cost of Deluxe room?
2025-07-23 00:07:55,472 | web | INFO | Whatsapp | whatsapp:+919569394675 | Okay whats the cost of Deluxe room? | Our Deluxe Rooms start at $450 per night, inclusive of complimentary Wi-Fi and access to our fitness center and pool.
2025-07-23 00:08:26,722 | QAAgent | INFO | Processed query at LUXORIA SUITES: How can I make the payment?
2025-07-23 00:08:33,672 | QAAgent | INFO | Processed query at LUXORIA SUITES: 1
2025-07-23 00:08:46,479 | QAAgent | INFO | Processed query at LUXORIA SUITES: 1
2025-07-23 00:08:53,663 | QAAgent | INFO | Processed query at LUXORIA SUITES: 1
2025-07-23 00:09:02,124 | QAAgent | INFO | Processed query at LUXORIA SUITES: Yes
2025-07-23 00:09:09,900 | QAAgent | INFO | Processed query at LUXORIA SUITES: Yes
2025-07-23 00:09:10,184 | QAAgent | INFO | Processed query at LUXORIA SUITES: Yes
2025-07-23 00:09:10,184 | web | INFO | Whatsapp | whatsapp:+919569394675 | Yes | Welcome to LUXORIA SUITES. How may I assist you today?
2025-07-23 00:09:22,726 | QAAgent | INFO | Processed query at LUXORIA SUITES: Yes
2025-07-23 00:09:22,934 | QAAgent | INFO | Processed query at LUXORIA SUITES: Yes
